CL_RN,COMERCIO_CON_MAS_CONSUMO,LIM_CREDITO,ANIO_COSECHA,COD_MORA,PAGO_CONTADO,METAL_TJT,COD_RANGO_EDAD
5253,RESTAURANTES,5088.0,2022,0,S,5,8.0
5254,TELECOMUNICACIONES,10408.0,2022,0,N,5,5.0
5255,GASOLINERAS,10000.0,2021,0,N,5,4.0
5256,RESTAURANTES,10400.0,2017,0,S,6,4.0
5256,RESTAURANTES,11440.0,2020,0,N,5,4.0
5258,ORGANISMOS,12664.0,2021,0,S,5,4.0
5259,SUPERMERCADOS,4056.0,2021,0,N,6,4.0
5260,RESTAURANTES,80000.0,2021,0,S,2,6.0
5261,CONSTRUCCIÓN,6200.0,2016,0,S,5,10.0
5262,SUPERMERCADOS,9240.0,2018,0,N,5,5.0
5263,ENTRETENIMIENTO - PARQUES,33544.0,2022,0,N,1,4.0
5264,SUPERMERCADOS,7200.0,2021,0,N,5,4.0
5265,RESTAURANTES,68640.0,2021,0,N,2,4.0
5266,RESTAURANTES,8560.0,2020,0,N,6,4.0
5266,RESTAURANTES,9416.0,2021,0,N,5,4.0
5267,TRANSPORTE,12000.0,2021,0,N,5,4.0
5268,SUPERMERCADOS,105304.0,2016,0,N,5,7.0
5269,SUPERMERCADOS,78000.0,2021,0,N,1,5.0
5270,TIENDAS/ALMACENES DEPARTAMENTALES,6000.0,2021,0,N,6,5.0
5271,RECURRENTES,8560.0,2016,0,S,6,6.0
5272,SUPERMERCADOS,4344.0,2021,0,S,6,5.0
5273,TELECOMUNICACIONES,36400.0,2019,0,S,4,5.0
5273,TELECOMUNICACIONES,40040.0,2021,0,S,2,5.0
5274,RESTAURANTES,6760.0,2020,0,N,6,5.0
5275,SUPERMERCADOS,22128.0,2022,0,N,5,4.0
5276,SUPERMERCADOS,80000.0,2019,0,N,2,7.0
5277,GASOLINERAS,54000.0,2022,0,N,1,4.0
5278,AUTOMOTRIZ,30800.0,2021,0,S,1,4.0
5279,GASOLINERAS,11704.0,2016,0,S,6,5.0
5280,COMIDA/ABARROTES,7536.0,2019,0,S,5,10.0
5281,SUPERMERCADOS,6136.0,2021,0,N,5,5.0
5282,COMIDA/ABARROTES,4496.0,2019,0,N,6,4.0
5283,GASOLINERAS,4136.0,2019,0,S,6,6.0
5284,ARTÍCULOS Y SERVICIOS PERSONALES,23400.0,2017,0,N,6,5.0
5285,RESTAURANTES,27960.0,2022,0,S,6,2.0
5286,RESTAURANTES,47600.0,2019,0,S,3,4.0
5287,SUPERMERCADOS,5000.0,2020,0,N,6,6.0
5288,TRANSPORTE,16000.0,2016,0,N,6,5.0
5289,SUPERMERCADOS,54000.0,2020,0,N,2,11.0
5290,SUPERMERCADOS,4000.0,2021,0,S,6,8.0
5291,ARTÍCULOS Y SERVICIOS PERSONALES,135200.0,2016,0,N,4,11.0
5292,ARTÍCULOS Y SERVICIOS PERSONALES,6400.0,2016,0,N,5,6.0
5293,AUTOMOTRIZ,24304.0,2016,0,N,6,5.0
5294,ENTRETENIMIENTO - PARQUES,34240.0,2016,0,N,6,5.0
5295,TRANSPORTE,18000.0,2019,0,S,4,6.0
5296,CONSTRUCCIÓN,11472.0,2021,0,N,5,5.0
5297,RECURRENTES,4800.0,2016,0,S,5,5.0
5298,SUPERMERCADOS,52496.0,2018,0,N,2,6.0
5299,RESTAURANTES,24720.0,2018,0,N,1,7.0
5300,SUPERMERCADOS,4000.0,2021,0,N,6,5.0
5301,SUPERMERCADOS,24640.0,2016,0,N,6,4.0
5302,SERVICIOS FINANCIEROS,13720.0,2019,0,N,6,4.0
5303,GOBIERNO,4080.0,2021,0,S,6,4.0
5304,RESTAURANTES,8800.0,2020,0,N,6,4.0
5305,RESTAURANTES,17520.0,2016,0,N,6,4.0
5306,GASOLINERAS,32000.0,2022,0,N,1,6.0
5307,TELECOMUNICACIONES,18200.0,2022,0,N,4,4.0
5308,OTROS BIENES Y SERVICIOS,6000.0,2016,0,S,5,6.0
5308,OTROS BIENES Y SERVICIOS,6000.0,2017,0,N,6,6.0
5309,SUPERMERCADOS,4248.0,2022,0,N,6,5.0
5310,RESTAURANTES,72000.0,2016,0,N,4,7.0
5310,RESTAURANTES,133800.0,2019,0,N,2,7.0
5311,EDUCACIÓN,80000.0,2022,0,N,4,9.0
5312,SUPERMERCADOS,12960.0,2019,0,N,5,5.0
5313,GASOLINERAS,11680.0,2016,0,N,5,5.0
5314,SUPERMERCADOS,10880.0,2016,0,N,6,4.0
5314,SUPERMERCADOS,18000.0,2017,0,N,6,4.0
5315,TELECOMUNICACIONES,22400.0,2022,0,N,1,4.0
5316,GASOLINERAS,15000.0,2022,0,N,4,4.0
5317,TELECOMUNICACIONES,18320.0,2021,0,S,4,4.0
5318,ARTÍCULOS Y SERVICIOS PERSONALES,9000.0,2016,0,N,6,5.0
5319,SUPERMERCADOS,5200.0,2018,0,N,6,5.0
5320,TELECOMUNICACIONES,20256.0,2016,0,N,5,5.0
5321,RESTAURANTES,5720.0,2019,0,N,6,5.0
5322,RESTAURANTES,9600.0,2020,0,N,6,5.0
5323,ROPA/ACCESORIOS,20800.0,2017,0,S,6,5.0
5323,ROPA/ACCESORIOS,22880.0,2021,0,S,4,5.0
5324,SUPERMERCADOS,21600.0,2016,0,S,5,5.0
5325,AUTOMOTRIZ,18696.0,2022,0,N,4,5.0
5326,RESTAURANTES,14080.0,2021,0,N,4,4.0
5326,RESTAURANTES,18720.0,2016,0,N,6,4.0
5327,SUPERMERCADOS,12000.0,2019,0,N,6,4.0
5327,SUPERMERCADOS,12400.0,2022,0,N,6,4.0
5328,RESTAURANTES,7792.0,2017,0,N,6,6.0
5329,RESTAURANTES,8800.0,2021,0,N,5,5.0
5329,RESTAURANTES,10400.0,2020,0,N,6,5.0
5330,TRANSPORTE,44000.0,2021,0,N,3,4.0
5331,RESTAURANTES,26480.0,2020,0,S,5,4.0
5332,ARTÍCULOS DE ESPECIALIDAD,24000.0,2021,0,S,4,6.0
5333,RESTAURANTES,8000.0,2019,0,S,6,8.0
5333,RESTAURANTES,8800.0,2021,0,N,6,8.0
5334,SUPERMERCADOS,9336.0,2022,0,N,5,10.0
5335,AUTOMOTRIZ,6000.0,2021,0,N,6,5.0
5336,GASOLINERAS,13200.0,2020,1,N,5,5.0
5337,TELECOMUNICACIONES,11096.0,2020,0,N,6,5.0
5338,SUPERMERCADOS,4800.0,2020,0,S,6,5.0
5339,RESTAURANTES,7504.0,2018,0,N,5,4.0
5339,RESTAURANTES,21400.0,2020,0,N,6,4.0
5340,RESTAURANTES,38400.0,2021,0,N,1,5.0
5341,TELECOMUNICACIONES,22760.0,2016,0,N,6,6.0
5342,MEDICINA,28000.0,2021,0,N,1,9.0
5343,TELECOMUNICACIONES,17016.0,2021,0,N,5,5.0
5344,GASOLINERAS,30600.0,2020,0,N,6,6.0
5345,SUPERMERCADOS,30360.0,2017,0,S,5,6.0
5346,AUTOMOTRIZ,25800.0,2017,0,N,6,5.0
5347,SUPERMERCADOS,15864.0,2021,0,S,5,4.0
5348,RESTAURANTES,12496.0,2021,0,N,4,4.0
5348,RESTAURANTES,16240.0,2021,0,N,4,4.0
5349,RESTAURANTES,4000.0,2022,0,N,6,8.0
5350,TELECOMUNICACIONES,8576.0,2021,0,N,5,7.0
5351,GASOLINERAS,6000.0,2021,0,N,6,4.0
5352,MERCANCÍA GENERAL,7480.0,2021,0,N,5,3.0
5353,ORGANISMOS,12000.0,2019,0,N,4,4.0
5354,ENTRETENIMIENTO,6000.0,2020,0,S,5,4.0
5355,SUPERMERCADOS,4000.0,2021,0,N,6,4.0
5356,SUPERMERCADOS,18840.0,2021,0,N,4,5.0
5357,GOBIERNO,99400.0,2019,0,N,2,6.0
5358,RESTAURANTES,6000.0,2019,0,N,5,7.0
5359,TELECOMUNICACIONES,8000.0,2022,0,S,6,7.0
5360,SUPERMERCADOS,80000.0,2021,0,S,3,5.0
5361,TELECOMUNICACIONES,10000.0,2019,0,S,6,4.0
5362,AUTOMOTRIZ,7840.0,2019,0,N,6,7.0
5362,AUTOMOTRIZ,8624.0,2022,0,N,5,7.0
5363,SUPERMERCADOS,7760.0,2022,0,N,6,4.0
5363,SUPERMERCADOS,24000.0,2018,0,N,6,4.0
5364,EDUCACIÓN,156000.0,2018,0,N,2,8.0
5365,CONSTRUCCIÓN,12840.0,2020,0,S,5,4.0
5366,RESTAURANTES,8000.0,2019,0,N,6,6.0
5367,COMIDA/ABARROTES,4400.0,2016,0,N,6,5.0
5368,SUPERMERCADOS,11592.0,2022,0,N,5,7.0
5369,AEROLÍNEAS,8800.0,2021,0,N,5,4.0
5370,RESTAURANTES,28304.0,2016,0,S,6,11.0
5371,MATERIALES/EQUIPOS DE OFICINA,42776.0,2019,0,N,4,5.0
5371,MATERIALES/EQUIPOS DE OFICINA,47048.0,2020,0,N,2,5.0
5372,MERCANCÍA GENERAL,47600.0,2019,0,N,4,4.0
5372,MERCANCÍA GENERAL,52360.0,2021,0,S,6,4.0
5373,RESTAURANTES,43656.0,2021,0,N,2,11.0
5374,GASOLINERAS,15000.0,2021,0,N,5,4.0
5375,RESTAURANTES,20000.0,2019,0,N,4,5.0
5376,TELECOMUNICACIONES,104000.0,2019,0,N,2,8.0
5377,RESTAURANTES,4000.0,2020,0,N,6,5.0
5378,SUPERMERCADOS,28072.0,2021,0,N,1,4.0
5379,SUPERMERCADOS,5200.0,2020,1,N,6,6.0
5380,MERCANCÍA GENERAL,28000.0,2021,0,S,1,6.0
5381,RESTAURANTES,4000.0,2021,0,S,6,4.0
5382,MERCANCÍA GENERAL,14840.0,2021,0,N,5,4.0
5383,TELECOMUNICACIONES,8400.0,2016,0,N,5,7.0
5384,RECURRENTES,11440.0,2021,0,N,5,4.0
5385,ENTRETENIMIENTO - PARQUES,40000.0,2021,0,S,2,4.0
5386,SUPERMERCADOS,12288.0,2021,0,S,6,5.0
5387,TELECOMUNICACIONES,4000.0,2021,0,N,6,4.0
5388,GASOLINERAS,5960.0,2020,0,N,6,4.0
5389,TELECOMUNICACIONES,10000.0,2021,0,N,5,10.0
5390,AUTOMOTRIZ,40800.0,2017,0,N,4,6.0
5390,AUTOMOTRIZ,59360.0,2018,0,N,3,6.0
5391,ENTRETENIMIENTO - PARQUES,5408.0,2021,1,N,5,4.0
5392,ORGANISMOS,25168.0,2022,0,N,4,5.0
5393,ORGANISMOS,63000.0,2021,0,S,2,4.0
5394,AUTOMOTRIZ,12744.0,2021,0,N,4,4.0
5395,SERVICIOS FINANCIEROS,66000.0,2018,0,N,2,4.0
5396,RESTAURANTES,4000.0,2021,0,N,6,4.0
5397,RESTAURANTES,11120.0,2020,0,N,5,4.0
5397,RESTAURANTES,14440.0,2020,0,N,5,4.0
5398,ALOJAMIENTO,80000.0,2022,0,N,1,8.0
5399,GASOLINERAS,14000.0,2019,0,N,6,5.0
5399,GASOLINERAS,15400.0,2020,0,N,4,5.0
5400,AUTOMOTRIZ,12056.0,2021,0,N,6,4.0
5401,TELECOMUNICACIONES,8000.0,2022,0,N,5,7.0
5402,RESTAURANTES,5280.0,2021,0,N,6,5.0
5402,RESTAURANTES,22760.0,2021,0,N,6,5.0
5403,ENTRETENIMIENTO,51960.0,2020,0,S,6,4.0
5404,RESTAURANTES,6800.0,2019,0,N,6,5.0
5405,RESTAURANTES,36000.0,2020,0,N,2,4.0
5407,RESTAURANTES,10080.0,2017,0,N,6,8.0
5408,MERCANCÍA GENERAL,18000.0,2021,0,N,4,4.0
5409,TELECOMUNICACIONES,4000.0,2021,0,N,6,5.0
5410,SUPERMERCADOS,4000.0,2020,0,N,6,5.0
5411,TELECOMUNICACIONES,26960.0,2019,0,N,4,5.0
5412,RESTAURANTES,16000.0,2021,0,S,4,5.0
5413,SUPERMERCADOS,4000.0,2022,0,S,6,9.0
5414,CONSTRUCCIÓN,12840.0,2020,0,N,5,4.0
5415,GASOLINERAS,19184.0,2021,0,N,4,5.0
5416,SUPERMERCADOS,16736.0,2020,0,S,6,5.0
5417,SUPERMERCADOS,4000.0,2017,0,N,6,8.0
5418,MERCANCÍA GENERAL,10640.0,2019,0,N,6,7.0
5418,MERCANCÍA GENERAL,11704.0,2021,0,N,5,7.0
5419,SUPERMERCADOS,31200.0,2021,0,N,3,8.0
5420,AUTOMOTRIZ,29656.0,2021,0,S,1,4.0
5421,RESTAURANTES,12960.0,2021,0,N,6,4.0
5422,JUGUETERÍAS,8000.0,2022,0,N,5,7.0
5423,TELECOMUNICACIONES,6000.0,2016,0,N,6,5.0
5424,GASOLINERAS,10200.0,2022,0,S,5,5.0
5425,TELECOMUNICACIONES,6000.0,2016,0,N,6,7.0
5426,RESTAURANTES,31200.0,2020,0,N,4,5.0
5427,RESTAURANTES,8808.0,2021,0,N,5,4.0
5428,GASOLINERAS,9000.0,2016,0,N,5,4.0
5429,SUPERMERCADOS,28000.0,2018,0,N,4,9.0
5430,TELECOMUNICACIONES,36000.0,2018,0,N,6,4.0
5430,TELECOMUNICACIONES,39600.0,2020,0,S,4,4.0
5431,GASOLINERAS,106880.0,2019,0,N,2,10.0
5432,TELECOMUNICACIONES,16224.0,2020,0,N,4,5.0
5433,ALOJAMIENTO,32168.0,2018,0,N,2,6.0
5433,ALOJAMIENTO,38864.0,2021,0,N,3,6.0
5434,ALOJAMIENTO,78000.0,2021,0,N,2,3.0
5435,TIENDAS/ALMACENES DEPARTAMENTALES,7496.0,2021,0,S,6,4.0
5436,TELECOMUNICACIONES,24000.0,2016,0,N,4,8.0
5437,SUPERMERCADOS,17560.0,2016,0,N,6,8.0
5438,LIBROS-PERIÓDICOS,22504.0,2017,0,N,6,5.0
5438,LIBROS-PERIÓDICOS,27000.0,2017,0,N,6,5.0
5439,TELECOMUNICACIONES,16000.0,2017,0,N,6,6.0
5440,RESTAURANTES,26000.0,2018,0,N,4,5.0
5440,RESTAURANTES,37160.0,2020,0,N,3,5.0
5440,RESTAURANTES,44200.0,2018,0,N,4,5.0
5441,OTROS BIENES Y SERVICIOS,18240.0,2016,0,N,6,5.0
5442,SUPERMERCADOS,5200.0,2016,0,N,5,11.0
5443,SUPERMERCADOS,24000.0,2020,0,N,5,5.0
5444,SUPERMERCADOS,15600.0,2017,0,S,1,10.0
5444,SUPERMERCADOS,17160.0,2019,0,N,4,10.0
5445,TIENDAS/ALMACENES DEPARTAMENTALES,4000.0,2021,0,S,6,5.0
5446,TELECOMUNICACIONES,8000.0,2019,0,N,6,5.0
5447,RESTAURANTES,10400.0,2019,0,N,6,4.0
5448,ROPA/ACCESORIOS,4000.0,2021,0,S,6,4.0
5449,ENTRETENIMIENTO - DEPORTES,8000.0,2017,0,N,5,4.0
5450,RESTAURANTES,39760.0,2016,0,N,4,7.0
5451,RESTAURANTES,15840.0,2020,0,N,4,5.0
5452,TELECOMUNICACIONES,8000.0,2019,0,N,6,5.0
5453,TELECOMUNICACIONES,12600.0,2016,0,N,4,5.0
5454,ARTÍCULOS DE ESPECIALIDAD,33240.0,2016,0,N,6,8.0
5455,AUTOMOTRIZ,11440.0,2019,0,N,6,5.0
5455,AUTOMOTRIZ,12584.0,2021,0,N,4,5.0
5456,LIBROS-PERIÓDICOS,28000.0,2016,0,N,6,11.0
5457,TRANSPORTE,20800.0,2021,0,S,4,6.0
5458,COMIDA/ABARROTES,22800.0,2021,0,N,1,6.0
5459,OTROS BIENES Y SERVICIOS,24520.0,2019,0,N,5,5.0
5460,REGALOS,7800.0,2016,0,N,6,6.0
5461,MEDICINA,8000.0,2022,0,N,5,8.0
5462,RESTAURANTES,19880.0,2017,0,N,6,4.0
5463,SUPERMERCADOS,7800.0,2016,0,N,6,10.0
5464,RESTAURANTES,27680.0,2016,0,N,6,4.0
5465,COMIDA/ABARROTES,6000.0,2022,0,N,6,8.0
5466,MERCANCÍA GENERAL,28000.0,2018,0,S,4,8.0
5466,MERCANCÍA GENERAL,83200.0,2017,0,N,3,8.0
5467,GASOLINERAS,4000.0,2021,0,N,6,4.0
5468,TELECOMUNICACIONES,7800.0,2016,0,N,6,5.0
5469,RESTAURANTES,29240.0,2021,0,N,4,4.0
5470,ORGANISMOS,80000.0,2020,0,S,1,7.0
5471,SUPERMERCADOS,6496.0,2022,0,S,6,5.0
5472,AUTOMOTRIZ,10800.0,2017,0,N,6,7.0
5473,ALOJAMIENTO,14664.0,2021,0,S,4,4.0
5474,SUPERMERCADOS,5840.0,2020,0,N,6,7.0
5475,TELECOMUNICACIONES,43120.0,2020,0,N,3,5.0
5476,GASOLINERAS,4000.0,2021,0,S,6,4.0
5477,SUPERMERCADOS,68200.0,2018,0,N,3,8.0
5478,SUPERMERCADOS,4000.0,2021,0,N,6,4.0
5479,RESTAURANTES,4496.0,2021,0,S,6,4.0
5480,JOYERÍAS,6000.0,2017,0,N,6,8.0
5481,TRANSPORTE,5600.0,2017,0,N,6,4.0
5481,TRANSPORTE,7680.0,2017,0,N,6,4.0
5482,TELECOMUNICACIONES,16200.0,2017,0,N,6,7.0
5483,TELECOMUNICACIONES,11704.0,2017,0,N,6,5.0
5483,TELECOMUNICACIONES,16720.0,2020,0,N,4,5.0
5484,EDUCACIÓN,8800.0,2019,0,N,6,6.0
5484,EDUCACIÓN,9680.0,2021,0,N,5,6.0
5485,ENTRETENIMIENTO - PARQUES,20000.0,2020,0,N,6,4.0
5486,COMIDA/ABARROTES,4000.0,2021,0,S,6,6.0
5487,SUPERMERCADOS,13504.0,2017,0,N,6,6.0
5488,AUTOMOTRIZ,9520.0,2021,0,N,6,4.0
5489,SUPERMERCADOS,62496.0,2021,0,N,3,5.0
5490,EDUCACIÓN,36720.0,2021,0,N,4,4.0
5491,ARTÍCULOS Y SERVICIOS PERSONALES,22880.0,2022,0,N,1,4.0
5492,RESTAURANTES,17272.0,2021,0,N,4,4.0
5492,RESTAURANTES,22440.0,2021,0,N,4,4.0
5493,MEDICINA,34400.0,2017,0,N,6,5.0
5494,SUPERMERCADOS,12960.0,2019,0,N,5,10.0
5495,RESTAURANTES,21000.0,2021,0,N,4,5.0
5496,RESTAURANTES,8432.0,2021,0,N,5,4.0
5497,RESTAURANTES,21416.0,2021,0,N,6,4.0
5498,ARTÍCULOS Y SERVICIOS PERSONALES,6600.0,2022,0,N,5,6.0
5499,RECURRENTES,5000.0,2018,0,N,5,5.0
5500,CONSTRUCCIÓN,4400.0,2021,0,S,6,7.0
5501,GASOLINERAS,7352.0,2020,0,S,5,5.0
5502,SUPERMERCADOS,11576.0,2022,0,N,5,8.0
5503,TELECOMUNICACIONES,8000.0,2021,0,S,6,4.0
5504,GASOLINERAS,9600.0,2019,0,S,4,4.0
5505,RESTAURANTES,27000.0,2019,0,S,4,8.0
5506,GASOLINERAS,31200.0,2017,0,N,1,7.0
5507,RESTAURANTES,32000.0,2017,0,N,4,8.0
5508,COMIDA/ABARROTES,15280.0,2017,0,N,6,4.0
5509,GASOLINERAS,72000.0,2022,0,N,2,5.0
5510,SUPERMERCADOS,12000.0,2020,0,S,6,5.0
5511,MAYORISTAS,8000.0,2020,0,N,6,5.0
5511,MAYORISTAS,8800.0,2021,0,S,5,5.0
5511,MAYORISTAS,13200.0,2021,0,N,5,5.0
5512,OTROS BIENES Y SERVICIOS,87600.0,2019,0,S,5,8.0
5513,RESTAURANTES,4000.0,2022,0,N,6,5.0
5514,ARTÍCULOS Y SERVICIOS PERSONALES,4000.0,2021,0,N,6,5.0
5515,RESTAURANTES,44880.0,2020,0,N,4,5.0
5516,RESTAURANTES,30920.0,2020,0,N,5,4.0
5517,MEDICINA,17248.0,2021,0,S,6,5.0
5518,SUPERMERCADOS,4000.0,2021,0,N,6,5.0
5519,RESTAURANTES,23760.0,2021,0,N,5,4.0
5520,SUPERMERCADOS,12096.0,2021,0,S,4,5.0
5521,GASOLINERAS,5160.0,2020,0,S,6,4.0
5522,COMIDA/ABARROTES,4496.0,2022,0,N,6,6.0
5523,TIENDAS/ALMACENES DEPARTAMENTALES,142184.0,2018,0,N,4,8.0
5524,TELECOMUNICACIONES,25408.0,2019,0,S,4,5.0
5525,ALOJAMIENTO,22200.0,2017,0,N,5,5.0
5526,MEDICINA,18000.0,2017,0,S,6,5.0
5526,MEDICINA,19800.0,2021,0,S,4,5.0
5527,RECURRENTES,17560.0,2017,0,N,5,4.0
5528,RESTAURANTES,14280.0,2020,0,S,4,4.0
5529,GASOLINERAS,60000.0,2019,0,N,4,9.0
5530,SUPERMERCADOS,6632.0,2021,0,N,6,5.0
5530,SUPERMERCADOS,39464.0,2017,0,S,6,5.0
5531,RESTAURANTES,33720.0,2021,0,N,4,5.0
5532,EDUCACIÓN,16000.0,2019,0,N,5,4.0
5532,EDUCACIÓN,17600.0,2020,0,N,4,4.0
5533,RESTAURANTES,7024.0,2017,0,N,5,4.0
5534,COMIDA/ABARROTES,5080.0,2021,0,N,6,4.0
5535,SUPERMERCADOS,19000.0,2022,0,N,4,9.0
5536,TELECOMUNICACIONES,60496.0,2022,0,N,3,4.0
5537,TIENDAS/ALMACENES DEPARTAMENTALES,46480.0,2017,0,N,5,5.0
5538,ALOJAMIENTO,39000.0,2022,0,N,1,8.0
5539,SUPERMERCADOS,9672.0,2017,0,N,6,6.0
5540,RESTAURANTES,30000.0,2022,0,S,1,4.0
5541,COMIDA/ABARROTES,4000.0,2017,0,N,6,8.0
5542,SUPERMERCADOS,64000.0,2021,0,S,6,10.0
5543,SUPERMERCADOS,4136.0,2022,0,S,6,4.0
5545,TELECOMUNICACIONES,9240.0,2019,0,N,5,5.0
5545,TELECOMUNICACIONES,14280.0,2017,0,N,6,5.0
5546,RESTAURANTES,4000.0,2021,0,N,6,4.0
5547,RESTAURANTES,8760.0,2021,0,N,6,4.0
5548,ROPA/ACCESORIOS,8000.0,2022,0,N,5,7.0
5549,RESTAURANTES,7496.0,2021,0,N,5,4.0
5550,SUPERMERCADOS,9000.0,2017,0,N,6,5.0
5550,SUPERMERCADOS,9896.0,2020,0,N,6,5.0
5551,RESTAURANTES,24288.0,2022,0,N,6,4.0
5552,TIENDAS/ALMACENES DEPARTAMENTALES,106408.0,2017,0,S,3,8.0
5553,RESTAURANTES,8800.0,2022,0,S,5,11.0
5554,SUPERMERCADOS,12000.0,2021,0,S,6,4.0
5555,COMIDA/ABARROTES,18448.0,2018,0,N,6,4.0
5555,COMIDA/ABARROTES,40560.0,2020,0,N,4,4.0
5556,ORGANISMOS,32040.0,2019,0,S,5,8.0
5557,JOYERÍAS,40920.0,2019,0,N,4,8.0
5557,JOYERÍAS,45008.0,2022,0,N,2,8.0
5558,GASOLINERAS,19200.0,2017,0,S,6,8.0
5559,SUPERMERCADOS,10720.0,2021,0,N,6,5.0
5560,RESTAURANTES,9000.0,2017,1,N,6,5.0
5561,RESTAURANTES,23040.0,2020,0,N,6,4.0
5562,TELECOMUNICACIONES,4000.0,2017,0,S,5,4.0
5563,SUPERMERCADOS,15600.0,2018,0,S,6,6.0
5564,CONSTRUCCIÓN,14200.0,2017,0,N,4,5.0
5565,RESTAURANTES,4000.0,2021,0,N,6,4.0
5566,REGALOS,36960.0,2019,0,N,5,5.0
5567,ROPA/ACCESORIOS,5000.0,2020,0,S,6,6.0
5568,JOYERÍAS,57800.0,2019,0,N,4,5.0
5569,RESTAURANTES,9240.0,2021,0,N,6,8.0
5570,SUPERMERCADOS,6000.0,2017,0,N,6,5.0
5571,RESTAURANTES,10000.0,2021,0,N,5,4.0
5572,RESTAURANTES,4000.0,2021,0,N,6,5.0
5573,GASOLINERAS,10920.0,2017,0,N,6,4.0
5574,SUPERMERCADOS,36000.0,2021,0,N,6,7.0
5575,MERCANCÍA GENERAL,33640.0,2020,0,S,4,5.0
5576,ALOJAMIENTO,12320.0,2021,0,N,5,12.0
5577,RESTAURANTES,10000.0,2021,0,N,6,5.0
5578,MEDICINA,8000.0,2022,0,N,5,8.0
5579,SUPERMERCADOS,15600.0,2017,0,N,5,9.0
5580,TELECOMUNICACIONES,5200.0,2017,0,N,6,5.0
5581,RESTAURANTES,4064.0,2021,0,N,6,5.0
5582,RESTAURANTES,15600.0,2018,0,N,6,4.0
5582,RESTAURANTES,17160.0,2022,0,N,4,4.0
5583,SUPERMERCADOS,48000.0,2017,0,N,6,9.0
5584,MEDICINA,7640.0,2019,0,N,6,5.0
5584,MEDICINA,8400.0,2021,0,N,5,5.0
5585,CONSTRUCCIÓN,80000.0,2021,0,N,2,8.0
5586,MASCOTAS/ANIMALES DOMÉSTICOS,12000.0,2019,0,N,4,7.0
5587,OTROS BIENES Y SERVICIOS,7800.0,2017,0,N,6,4.0
5588,RESTAURANTES,9328.0,2019,0,N,5,4.0
5588,RESTAURANTES,13440.0,2017,0,N,6,4.0
5589,GASOLINERAS,32496.0,2019,0,N,6,6.0
5590,GASOLINERAS,16000.0,2022,0,N,4,6.0
5591,GASOLINERAS,7480.0,2022,0,N,5,4.0
5592,COMIDA/ABARROTES,24680.0,2022,0,N,5,6.0
5593,TELECOMUNICACIONES,80000.0,2020,0,S,3,5.0
5594,TELECOMUNICACIONES,4000.0,2020,0,S,6,4.0
5595,RESTAURANTES,5160.0,2021,0,N,6,7.0
5596,ORGANISMOS,11000.0,2020,0,N,5,5.0
5597,GASOLINERAS,20000.0,2021,0,N,4,5.0
5598,RECURRENTES,16000.0,2019,0,N,6,5.0
5599,ENTRETENIMIENTO - PARQUES,12920.0,2021,0,S,6,12.0
5600,OTROS BIENES Y SERVICIOS,27936.0,2021,0,N,6,6.0
5600,OTROS BIENES Y SERVICIOS,38080.0,2020,0,N,4,6.0
5601,MERCANCÍA GENERAL,7240.0,2017,0,N,6,8.0
5602,SUPERMERCADOS,38760.0,2018,0,N,4,8.0
5603,ENTRETENIMIENTO - PARQUES,8000.0,2020,0,S,6,4.0
5603,ENTRETENIMIENTO - PARQUES,8800.0,2021,0,N,5,4.0
5604,TELECOMUNICACIONES,13504.0,2017,0,N,4,4.0
5604,TELECOMUNICACIONES,16320.0,2020,0,N,4,4.0
5605,SUPERMERCADOS,22640.0,2021,0,N,4,5.0
5606,SUPERMERCADOS,31632.0,2019,0,N,4,4.0
5607,RESTAURANTES,6240.0,2020,0,N,6,4.0
5608,TELECOMUNICACIONES,28000.0,2017,0,N,6,10.0
5609,MEDICINA,8000.0,2022,0,S,5,4.0
5610,MERCANCÍA GENERAL,12784.0,2020,0,N,4,6.0
5611,ELECTRÓNICA,50608.0,2017,0,N,4,7.0
5612,EDUCACIÓN,12000.0,2017,0,N,6,5.0
5613,OTROS BIENES Y SERVICIOS,63216.0,2021,0,N,2,10.0
5614,GASOLINERAS,5960.0,2021,0,N,5,4.0
5615,TRANSPORTE,35200.0,2020,0,N,3,7.0
5616,AUTOMOTRIZ,4000.0,2021,0,N,6,4.0
5617,SUPERMERCADOS,156000.0,2020,0,N,1,6.0
5618,SUPERMERCADOS,6000.0,2021,0,N,6,6.0
5619,RESTAURANTES,7120.0,2019,0,N,5,4.0
5620,EDUCACIÓN,35440.0,2020,0,N,5,4.0
5621,AUTOMOTRIZ,10000.0,2021,0,N,5,3.0
5622,GASTOS LEGALES,35600.0,2019,0,N,4,5.0
5623,TRANSPORTE,11520.0,2021,0,N,5,4.0
5624,TELECOMUNICACIONES,15000.0,2021,0,N,4,4.0
5625,RESTAURANTES,80000.0,2021,0,N,2,4.0
5626,RESTAURANTES,25320.0,2017,0,N,5,9.0
5626,RESTAURANTES,37976.0,2017,0,N,5,9.0
5627,ORGANISMOS,32000.0,2022,0,N,4,6.0
5628,ENTRETENIMIENTO - PARQUES,4176.0,2019,0,S,6,4.0
5629,ELECTRÓNICA,6800.0,2019,0,N,6,4.0
5630,RESTAURANTES,8000.0,2021,0,N,6,5.0
5630,RESTAURANTES,8800.0,2022,0,N,6,5.0
5631,COMIDA/ABARROTES,4720.0,2022,0,S,6,4.0
